record_id,text,record_class,doc_id,doc_order,record_order,title,surface,source_index
PASSION24.HOUR.06.P055,"Mon Jésus, fais que mon propre cœur tire sa Vie de ton Cœur, afin qu’il vive seulement de ton Amour. Et qu’en toute offense que Tu recevras, je sois toujours prête à T’offrir soulagement, réconfort, réparation, actes d’amour, sans interruption.",hour_meditation,PASSION24.HOUR.06.MEDITATION,11,55,Deuxième Heure de l’Agonie dans le Jardin,hour_meditation,55
PASSION24.HOUR.06.REF.P001,"Pendant sa deuxième Heure d’Agonie dans le Jardin, tous les péchés de tous les temps se sont présentés devant Jésus. Il a pris sur Lui tous ces péchés pour donner au Père Gloire et Réparation complètes. Il éprouva dans son Cœur tous nos états d’âme sans jamais cesser de prier. Et nous, dans nos divers états d’âme — froideurs, duretés, tentations — :",hour_reflection,PASSION24.HOUR.06.REFLECTION,12,1,Deuxième Heure de l’Agonie dans le Jardin,hour_reflection,1
PASSION24.HOUR.06.REF.P002,– savons-nous prier sans cesse ?,hour_reflection,PASSION24.HOUR.06.REFLECTION,12,2,Deuxième Heure de l’Agonie dans le Jardin,hour_reflection,2
PASSION24.HOUR.06.REF.P003,– Sommes-nous constants dans la prière ?,hour_reflection,PASSION24.HOUR.06.REFLECTION,12,3,Deuxième Heure de l’Agonie dans le Jardin,hour_reflection,3
PASSION24.HOUR.06.REF.P004,"– Savons-nous rester avec courage aux pieds de Jésus, Lui donner tout ce que nous souffrons afin qu’Il retrouve en nous sa propre Humanité ? Pensons-nous que chacun de nos états d’âme est une Peine de Jésus ? Comme une Peine de Jésus, plaçons-le autour de Lui pour compatir avec Lui et Le soulager. Et, si c’était possible, disons-Lui : « Tu as trop souffert. Repose-Toi, et nous souffrirons à ta place. »",hour_reflection,PASSION24.HOUR.06.REFLECTION,12,4,Deuxième Heure de l’Agonie dans le Jardin,hour_reflection,4
PASSION24.HOUR.06.REF.P005,"L’Humanité de Jésus, que faisait-elle ? Elle glorifiait son Père, elle expiait, elle priait pour le salut des âmes. Et nous, en tout ce que nous faisons, portons-nous ces trois intentions ? Dans nos obscurités, mettons-nous l’intention de faire resplendir chez les autres la Lumière de la Vérité ? Et lorsque nous prions avec ferveur, mettons-nous l’intention de faire fondre la glace de tant de cœurs endurcis dans le péché ? Mon Jésus, pour compatir avec Toi et pour Te soulager de l’accablement total dans lequel Tu Te trouves, je m’élève jusqu’au Ciel et je fais mienne ta propre Divinité. En Te la présentant, je veux réparer toutes les offenses des créatures.",hour_reflection,PASSION24.HOUR.06.REFLECTION,12,5,Deuxième Heure de l’Agonie dans le Jardin,hour_reflection,5
PASSION24.HOUR.06.REF.P006,"Je T’offre ta Beauté pour Te consoler de la laideur du péché, ta Sainteté pour Te consoler de l’horreur de toutes ces âmes qui Te font éprouver le dégoût parce qu’elles sont mortes à la Grâce, ta Paix pour Te consoler des discordes et des révoltes de toutes les créatures, tes Harmonies pour dédommager ton Ouïe des propos mauvais des créatures.",hour_reflection,PASSION24.HOUR.06.REFLECTION,12,6,Deuxième Heure de l’Agonie dans le Jardin,hour_reflection,6
PASSION24.HOUR.06.REF.P007,"Mon Jésus, je veux T’offrir autant d’Actes divins réparateurs qu’il y a d’offenses qui T’attaquent comme si elles voulaient Te donner la mort. Et moi, par tes propres Actes, je veux Te donner la Vie. Je veux projeter ta Divinité sur toutes les créatures, afin que, à ton Contact divin, elles n’osent plus T’offenser. Jésus, seulement ainsi, je pourrai compatir avec Toi pour toutes les offenses que Tu reçois des créatures.",hour_reflection,PASSION24.HOUR.06.REFLECTION,12,7,Deuxième Heure de l’Agonie dans le Jardin,hour_reflection,7
PASSION24.HOUR.06.REF.P008,"Ma douce Vie, que mes prières et mes peines s’élèvent toujours vers le Ciel pour faire pleuvoir sur toutes les créatures ta Lumière et absorber en moi ta propre Vie.",hour_reflection,PASSION24.HOUR.06.REFLECTION,12,8,Deuxième Heure de l’Agonie dans le Jardin,hour_reflection,8
PASSION24.HOUR.07.P001,"Mon doux Bien, je Te regarde et je vois que Tu continues à agoniser. Ton Sang s’écoule de tout ton Corps et, ne pouvant plus Te tenir debout, Tu tombes dans la mare de ton Sang répandu.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,1,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,1
PASSION24.HOUR.07.P002,"Ô mon Amour, mon cœur se brise à Te voir si faible et exténué !",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,2,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,2
PASSION24.HOUR.07.P003,Ton adorable Visage et tes Mains créatrices reposent sur le sol et trempent dans ton propre Sang.,hour_meditation,PASSION24.HOUR.07.MEDITATION,13,3,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,3
PASSION24.HOUR.07.P004,"Aux fleuves d’iniquités provenant des créatures, Tu opposes les fleuves de ton Sang précieux pour faire en sorte que toutes nos fautes soient noyées dans ce Sang et que chacun profite de ton Pardon.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,4,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,4
PASSION24.HOUR.07.P005,"Mais, de grâce, ô mon Jésus, relève-Toi, c’est trop ! Mon aimable Jésus semble mourir dans son Sang, mais l’Amour Lui donne une nouvelle Vie. Je Le vois bouger avec peine. Il Se lève, et tout trempé de Sang et de boue, il semble qu’Il veuille marcher. Mais Il n’en a pas la force. C’est à peine s’Il arrive à se traîner.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,5,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,5
PASSION24.HOUR.07.P006,"Ma douce Vie, laisse-moi Te serrer dans mes bras. Tu vas voir tes chers disciples ? Mais quelle n’est pas ta Souffrance de les trouver de nouveau endormis ! D’une Voix presque éteinte, Tu les interpelles :",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,6,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,6
PASSION24.HOUR.07.P007,"« Mes fils, ne dormez pas, l’heure est proche. Ne voyez-vous pas à quel état Je suis réduit ? De grâce, aidez-Moi, ne M’abandonnez pas en ces Heures si terribles ! » Jésus, Tu vacilles et Tu es sur le point de tomber. Alors Jean étend les bras pour Te soutenir. Tu es tellement méconnaissable. Si ce n’était pas de ta suave Voix, tes disciples ne Te reconnaîtraient pas. Puis, leur recommandant de veiller et de prier, Tu retournes dans le Jardin.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,7,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,7
PASSION24.HOUR.07.P008,"Je décèle dans ton Cœur une nouvelle Blessure. J’y vois les fautes de ces âmes que Tu as comblées de tes Faveurs, Dons et Caresses, et qui, durant cette nuit de l’épreuve, restent comme assoupies et endormies, perdent ainsi l’esprit de prière et de veille continuelles.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,8,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,8
PASSION24.HOUR.07.P009,"Mon Jésus, il est pourtant vrai que pour l’âme qui a goûté à tes Caresses et qui, par la suite en est privée, il lui faut une grande force, presque un miracle, pour résister à l’épreuve.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,9,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,9
PASSION24.HOUR.07.P010,"Par conséquent : Je compatis avec Toi pour ces âmes dont les négligences, les légèretés et les offenses sont particulièrement amères à ton Cœur.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,10,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,10
PASSION24.HOUR.07.P011,"Je Te prie, au cas où elles parviendraient à faire un seul pas qui puisse Te déplaire, de les entourer de tant de Grâces qu’elles les arrêtent afin qu’elles ne perdent pas l’esprit de prière continuelle !",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,11,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,11
PASSION24.HOUR.07.P012,"Mon doux Jésus, Tu retournes dans le Jardin et on a l’impression que Tu n’en peux plus. Tu élèves au Ciel ta Face trempée de Sang et de terre, et Tu répètes pour la troisième fois :",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,12,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,12
PASSION24.HOUR.07.P013,"« Père, si c’est possible, que s’écarte de Moi ce calice. Père Saint, aide-Moi, J’ai besoin de réconfort.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,13,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,13
PASSION24.HOUR.07.P014,"Il est vrai qu’à cause des fautes chargées sur mon dos, Je suis répugnant, repoussant, le dernier parmi les hommes devant ta Majesté infinie. Comme ta Justice est indignée contre Moi !",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,14,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,14
PASSION24.HOUR.07.P015,"Mais regarde-Moi, ô Père. Je suis toujours ton Fils et Je fais un avec Toi. De grâce, aie pitié de Moi. Ô Père, ne Me laisse pas sans réconfort ! » Puis il me semble entendre que Tu appelles à l’aide ta chère Maman :",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,15,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,15
PASSION24.HOUR.07.P016,"« Douce Maman, serre-Moi dans tes Bras comme tu le faisais quand J’étais enfant.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,16,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,16
PASSION24.HOUR.07.P017,Donne-Moi ce lait que tu Me donnais alors pour Me restaurer et adoucir les amertumes de mon Agonie.,hour_meditation,PASSION24.HOUR.07.MEDITATION,13,17,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,17
PASSION24.HOUR.07.P018,"Donne-Moi ton Cœur, qui était tout mon contentement.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,18,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,18
PASSION24.HOUR.07.P019,"Maman, Marie Madeleine, chers apôtres, vous tous qui M’aimez, aidez-Moi, réconfortez-Moi, ne Me laissez pas seul en ces derniers moments, faites cercle autour de Moi, réconfortez-Moi par votre compagnie et votre amour ! »",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,19,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,19
PASSION24.HOUR.07.P020,"Jésus, mon Amour, qui pourrait résister en Te voyant à cette extrémité ?",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,20,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,20
PASSION24.HOUR.07.P021,– Pourrait-il y avoir un cœur si dur qu’il ne se briserait pas à Te voir ainsi suffoquer dans ton Sang ?,hour_meditation,PASSION24.HOUR.07.MEDITATION,13,21,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,21
PASSION24.HOUR.07.P022,– Qui ne fondrait pas en larmes en entendant tes Accents douloureux en quête d’aide et de réconfort ?,hour_meditation,PASSION24.HOUR.07.MEDITATION,13,22,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,22
PASSION24.HOUR.07.P023,"Mon Jésus, je vois le Père qui T’envoie un ange pour Te réconforter et T’aider, afin que Tu sortes de cet état d’agonie et que Tu puisses Te remettre Toi-même entre les mains des Juifs. Tandis que Tu seras avec l’ange, moi je parcourrai le Ciel et la terre.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,23,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,23
PASSION24.HOUR.07.P024,"Tu me permettras de prendre ce Sang que Tu as versé, afin que je puisse le donner à tous les hommes comme gage de salut et T’apporter en échange et en guise de réconfort, leurs affections, leurs émotions, leurs pensées, leurs pas, leurs œuvres.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,24,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,24
PASSION24.HOUR.07.P025,"Maman céleste, je viens à toi pour que nous allions ensemble chez toutes les âmes, pour leur donner le Sang de Jésus.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,25,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,25
PASSION24.HOUR.07.P026,"Douce Maman, Jésus veut du réconfort, et le plus grand réconfort que nous puissions Lui donner est de Lui amener des âmes. Marie Madeleine, accompagne-nous. Tous les anges, venez voir à quel point Jésus est accablé. Il veut de tous du réconfort. Son accablement est si grand qu’Il ne refuse personne. Mon Jésus, Tu bois le calice d’amertume que le Père céleste T’envoie.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,26,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,26
PASSION24.HOUR.07.P027,Je T’entends dire :,hour_meditation,PASSION24.HOUR.07.MEDITATION,13,27,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,27
PASSION24.HOUR.07.P028,"« Âmes, âmes, venez ! Soulagez-Moi, prenez place dans mon Humanité. Je vous veux, Je vous désire !",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,28,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,28
PASSION24.HOUR.07.P029,"De grâce, ne faites pas la sourde oreille à mes Appels ! Ne rendez pas vains mes Désirs ardents, mon Sang, mon Amour, mes Peines !",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,29,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,29
PASSION24.HOUR.07.P030,"Venez, âmes, venez ! » Jésus, chacun de tes Gémissements est une blessure à mon cœur. Je fais miens ton Sang, ton Vouloir, ton Zèle ardent, ton Amour.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,30,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,30
PASSION24.HOUR.07.P031,"Parcourant le Ciel et la terre, je veux aller chez toutes les âmes pour leur donner ton Sang comme gage de salut, puis Te les apporter pour calmer tes Désirs véhéments et adoucir les amertumes de ton Agonie. Et pendant que je le ferai, daigne m’accompagner de ton Regard.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,31,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,31
PASSION24.HOUR.07.P032,"Maman, je viens chez toi. Jésus veut du réconfort, Il veut des âmes. Donne-moi ta main maternelle. Parcourons ensemble le monde entier à la recherche d’âmes.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,32,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,32
PASSION24.HOUR.07.P033,"Renfermons dans son Sang les affections, les désirs, les pensées, les actions et les pas de toutes les créatures.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,33,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,33
PASSION24.HOUR.07.P034,"Remplissons leurs âmes des Flammes de son Cœur, afin qu’elles cèdent et qu’une fois qu’elles seront enfermées ainsi dans son Sang et transformées par ses Flammes, nous les conduisions à Lui pour alléger les Peines de son Agonie.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,34,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,34
PASSION24.HOUR.07.P035,"Mon ange gardien, précède-moi et va préparer les âmes qui doivent recevoir ce Sang afin qu’aucune goutte ne reste sans son effet puissant.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,35,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,35
PASSION24.HOUR.07.P036,"Maman, vite, allons-y. Je vois le Regard de Jésus qui nous suit et nous pousse à activer notre tâche.",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,36,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,36
PASSION24.HOUR.07.P037,"Maman,",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,37,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,37
PASSION24.HOUR.07.P038,1. Aux premiers pas nous sommes aux portes des maisons où gisent les infirmes.,hour_meditation,PASSION24.HOUR.07.MEDITATION,13,38,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,38
PASSION24.HOUR.07.P039,"Combien de membres martyrisés ! Combien, à cause de l’atrocité de leurs souffrances, éclatent en blasphèmes et essaient de s’enlever la vie !",hour_meditation,PASSION24.HOUR.07.MEDITATION,13,39,Troisième Heure de l’Agonie dans le Jardin,hour_meditation,39
